fixture_id,date,referee,home_team,away_team,home_goals,away_goals,home_corners,away_corners,total_corners,home_cards,away_cards,total_cards
1323576,2025-03-15 01:00:00+00:00,M. Ortíz,Necaxa,Leon,2,1,3,8,11,4,1,5
1323577,2025-03-15 03:05:00+00:00,S. Pérez Villalobos,Puebla,Toluca,0,3,3,6,9,3,1,4
1323578,2025-03-15 23:00:00+00:00,C. Ramos,Tigres UANL,Santos Laguna,3,0,9,0,9,0,1,1
1323579,2025-03-16 01:00:00+00:00,V. Cáceres,Cruz Azul,Atletico San Luis,3,0,11,9,20,1,0,1
1323580,2025-03-16 01:10:00+00:00,F. Hernández,FC Juarez,Guadalajara Chivas,1,1,4,3,7,3,1,4
1323581,2025-03-16 03:05:00+00:00,Ó. Mejía,Atlas,Club America,1,3,8,5,13,6,1,7
1323582,2025-03-17 02:00:00+00:00,J. Camacho,CF Pachuca,Club Tijuana,4,1,8,4,12,3,2,5
1323793,2025-03-17 00:00:00+00:00,I. Lopez,U.N.A.M. - Pumas,Monterrey,1,3,6,3,9,1,4,5
1323583,2025-03-29 01:00:00+00:00,A. Quirarte,Necaxa,Club Queretaro,2,0,8,6,14,3,1,4
1323584,2025-03-29 23:00:00+00:00,D. Quintero,FC Juarez,Puebla,2,0,3,7,10,2,1,3
1323585,2025-03-29 03:10:00+00:00,C. Ramos,Mazatlán,Atlas,3,2,5,7,12,3,5,8
1323586,2025-03-29 23:00:00+00:00,M. Ortíz,Toluca,CF Pachuca,3,2,4,1,5,3,1,4
1323587,2025-03-30 01:05:00+00:00,V. Cáceres,Club America,Tigres UANL,3,0,4,8,12,5,2,7
1323588,2025-03-30 03:15:00+00:00,L. Santander,Monterrey,Club Tijuana,1,2,4,1,5,2,5,7
1323589,2025-03-30 03:05:00+00:00,J. Lopez,Guadalajara Chivas,Cruz Azul,0,1,10,4,14,2,2,4
1323590,2025-03-30 23:00:00+00:00,K. Garcia,Santos Laguna,Atletico San Luis,2,3,7,3,10,0,2,2
1323794,2025-03-31 01:05:00+00:00,A. Escobedo,Leon,U.N.A.M. - Pumas,1,2,3,3,6,2,3,5
1323591,2025-04-05 01:00:00+00:00,M. Quintero,Club Queretaro,Leon,1,1,3,5,8,2,3,5
1323592,2025-04-05 03:00:00+00:00,Ó. Mejía,Club Tijuana,Necaxa,1,2,12,3,15,1,2,3
1323593,2025-04-05 03:05:00+00:00,J. Camacho,Puebla,Tigres UANL,0,0,1,9,10,4,2,6
1323594,2025-04-05 23:00:00+00:00,A. Escobedo,Atlas,FC Juarez,1,1,0,4,4,3,2,5
1323595,2025-04-05 23:00:00+00:00,F. Hernández,CF Pachuca,Club America,1,0,0,0,0,0,0,0
1323596,2025-04-06 01:05:00+00:00,G. Pacheco,Monterrey,Guadalajara Chivas,3,1,4,4,8,1,5,6
1323597,2025-04-06 03:10:00+00:00,D. Quintero,Cruz Azul,U.N.A.M. - Pumas,3,2,2,2,4,2,3,5
1323599,2025-04-06 01:00:00+00:00,J. Lopez,Atletico San Luis,Mazatlán,2,1,4,3,7,2,2,4
1323598,2025-04-07 00:00:00+00:00,L. Santander,Toluca,Santos Laguna,2,1,1,4,5,2,3,5
1323608,2025-04-11 02:05:00+00:00,M. Terrazas,Club Tijuana,Atletico San Luis,2,1,5,7,12,1,1,2
1323600,2025-04-12 01:00:00+00:00,J. Lopez,Necaxa,CF Pachuca,3,5,8,4,12,3,2,5
1323601,2025-04-12 03:05:00+00:00,F. Hernández,Mazatlán,Guadalajara Chivas,1,1,11,2,13,4,13,17
1323602,2025-04-12 23:00:00+00:00,G. Pacheco,U.N.A.M. - Pumas,FC Juarez,0,0,3,3,6,1,2,3
1323603,2025-04-12 23:00:00+00:00,L. Santander,Leon,Puebla,1,0,4,4,8,3,6,9
1323604,2025-04-13 01:05:00+00:00,D. Quintero,Atlas,Toluca,2,3,7,4,11,5,3,8
1323605,2025-04-13 01:00:00+00:00,M. Ortíz,Tigres UANL,Monterrey,2,1,5,5,10,6,8,14
1323606,2025-04-13 03:15:00+00:00,C. Ramos,Club America,Cruz Azul,0,0,9,0,9,0,1,1
1323607,2025-04-13 23:00:00+00:00,V. Cáceres,Santos Laguna,Club Queretaro,1,2,10,6,16,3,1,4
1323609,2025-04-16 01:00:00+00:00,C. Ramos,CF Pachuca,Tigres UANL,0,0,9,6,15,1,2,3
1323610,2025-04-16 01:05:00+00:00,K. Garcia,Guadalajara Chivas,Puebla,1,0,4,7,11,1,2,3
1323611,2025-04-16 03:05:00+00:00,Ó. Mejía,Cruz Azul,Leon,2,1,4,4,8,1,6,7
1323612,2025-04-16 03:00:00+00:00,J. Camacho,FC Juarez,Necaxa,2,2,2,3,5,3,3,6
1323613,2025-04-17 02:00:00+00:00,M. Quintero,Atletico San Luis,Toluca,0,1,11,7,18,1,1,2
1323614,2025-04-17 01:00:00+00:00,M. Ortíz,Club Queretaro,Atlas,1,2,9,1,10,4,3,7
1323615,2025-04-17 01:00:00+00:00,D. Quintero,Monterrey,Club America,1,0,7,8,15,3,2,5
1323616,2025-04-17 03:00:00+00:00,V. Cáceres,Mazatlán,Club Tijuana,0,2,4,4,8,4,3,7
1323795,2025-04-17 03:05:00+00:00,A. Escobedo,U.N.A.M. - Pumas,Santos Laguna,2,0,6,4,10,0,2,2
1323617,2025-04-19 01:00:00+00:00,G. Pacheco,Puebla,Necaxa,0,1,3,2,5,2,1,3
1323618,2025-04-19 23:00:00+00:00,K. Garcia,Club America,Mazatlán,5,0,8,4,12,0,4,4
1323620,2025-04-20 01:05:00+00:00,L. Santander,Toluca,Cruz Azul,2,2,3,6,9,2,3,5
1323621,2025-04-20 03:15:00+00:00,V. Cáceres,Atlas,Guadalajara Chivas,1,1,4,5,9,4,5,9
1323622,2025-04-20 23:00:00+00:00,M. Ortíz,Santos Laguna,Club Tijuana,0,4,4,4,8,1,1,2
1323796,2025-04-20 03:00:00+00:00,C. Ramos,Tigres UANL,U.N.A.M. - Pumas,2,1,5,1,6,3,1,4
1323619,2025-04-21 03:00:00+00:00,D. Quintero,FC Juarez,Club Queretaro,0,2,4,1,5,3,0,3
1323623,2025-04-21 01:05:00+00:00,A. Escobedo,Leon,Monterrey,0,2,4,4,8,5,3,8
1323624,2025-04-21 01:00:00+00:00,A. Quirarte,Atletico San Luis,CF Pachuca,2,1,4,7,11,1,4,5
1372469,2025-04-28 01:30:00+00:00,L. Santander,Monterrey,CF Pachuca,1,2,5,8,13,2,0,2
1373369,2025-05-05 01:30:00+00:00,A. Escobedo,Monterrey,U.N.A.M. - Pumas,2,0,3,0,3,3,6,9
1373367,2025-05-08 03:10:00+00:00,J. Lopez,CF Pachuca,Club America,0,0,5,3,8,3,3,6
1374342,2025-05-08 01:00:00+00:00,G. Pacheco,Monterrey,Toluca,3,2,1,2,3,3,2,5
1372465,2025-05-09 03:10:00+00:00,C. Ramos,Leon,Cruz Azul,2,3,3,0,3,4,3,7
1372467,2025-05-09 01:00:00+00:00,Ó. Mejía,Necaxa,Tigres UANL,0,0,10,1,11,2,2,4
1373368,2025-05-11 03:10:00+00:00,D. Quintero,Club America,CF Pachuca,2,0,4,6,10,2,7,9
1374343,2025-05-11 01:00:00+00:00,F. Hernández,Toluca,Monterrey,2,1,5,6,11,7,3,10
1372466,2025-05-12 01:00:00+00:00,V. Cáceres,Cruz Azul,Leon,2,1,5,6,11,1,1,2
1372468,2025-05-12 03:10:00+00:00,M. Ortíz,Tigres UANL,Necaxa,2,2,5,8,13,1,1,2
1375216,2025-05-15 03:00:00+00:00,A. Escobedo,Tigres UANL,Toluca,1,1,5,8,13,2,1,3
1375218,2025-05-16 02:00:00+00:00,L. Santander,Cruz Azul,Club America,1,0,5,6,11,2,1,3
1375217,2025-05-18 01:00:00+00:00,F. Hernández,Toluca,Tigres UANL,3,0,2,5,7,3,2,5
1375219,2025-05-19 01:15:00+00:00,V. Cáceres,Club America,Cruz Azul,2,1,4,3,7,1,2,3
1375860,2025-05-23 02:00:00+00:00,D. Quintero,Club America,Toluca,0,0,2,2,4,2,2,4
1375861,2025-05-26 01:00:00+00:00,C. Ramos,Toluca,Club America,2,0,4,1,5,2,1,3
